# THE REACTION CORPUS.  One table, one id space, one API method: `mol.react(*others, reaction=...)`.
#
# A row is a row -- some name two groups, some name one, and which is true is `len(groups)`.  THE
# OXIDATION/REDUCTION/INTERCONVERSION TAXONOMY IS NOT A COLUMN: nothing computes it or checks it, and making
# it one would mean inventing a class for each of the multi-component rows.  It is the section
# comments below and nothing else, which cost nothing and claim nothing.
#
# `groups` NAMES ROWS OF functional.tsv, comma separated, IN SLOT ORDER, and the slot decides the map
# numbers the `product` column talks about: slot 0 keeps the group's own numbers, slot 1 has 100 added to
# each, slot 2 has 200.  So `[A:1]-[A:101]` bonds the first group's atom 1 to the second group's atom 1.
# `chython.reactions.compose_smirks(groups, product)` prints the SMIRKS a row composes to, which is the
# thing to read when a row does not fire.
#
# THE SLOT ORDER IS NOT THE CALLER'S ARGUMENT ORDER, and nothing reorders the caller's molecules to make it
# one.  `react()` hands every input to the matcher at once and the reactant side finds its components
# wherever they are, so a row states the chemical roles once and `acid.react(amine)` and `amine.react(acid)`
# are the same question.
#
# `ring_sizes` IS `<atom>:<sizes>` AND IT IS WHAT MAKES A ROW INTRAMOLECULAR.  A multi-slot row always
# composes an intermolecular template, whose components are demanded to be in DIFFERENT molecule
# components; filling `ring_sizes` composes a SECOND template demanding them in ONE, with the sizes as a
# product-side `r` on the atom named.  `1:5,6,7` reads "the ring through product atom :1 is 5-, 6- or
# 7-membered", and the atom must be one that lies on the new ring -- pick the wrong one and the row composes
# fine and never fires.  The two templates are mutually exclusive, so a substrate never yields the same
# product twice.  A ONE-SLOT ROW MAY NOT FILL IT: there is no intermolecular reading to distinguish such a
# row from, so the constraint goes in `product` by hand and the loader refuses the column outright.  LEAVE
# `ring_sizes` EMPTY UNLESS THE RING SIZE IS KNOWN -- an empty cell says "the intramolecular case of this
# row is not in the corpus yet", which is honest, while a guessed range invents chemistry.
#
# `product` is the product side of a SMIRKS: explicit-only, so an unstated charge, isotope or radical is the
# DEFAULT and not the matched atom's value.  `[A:N]` inherits the element of the atom it pairs with.  Every
# reactant atom whose number is absent here is DELETED, along with whatever hung only off it -- which is how
# a leaving group and its whole fragment go without being named.
#
# A CONFIGURATION AT THE REACTION CENTRE IS STATED IN `product` OR IT IS LOST.  A patch drops what it
# rewrites, so a product side silent about its own centre yields an unconfigured atom -- right for the row
# that racemizes, wrong for the row that inverts.  An atom the row merely mentions keeps what it had, so the
# carbinol of an esterified secondary alcohol needs no token.  Three tokens carry the whole table:
#
#   `@~`    inverted -- the SN2 rows, at the carbon the nucleophile displaces:       `[A@~:1]`
#   `@=`    kept     -- the alkenyl couplings, at the terminal that held the metal:  `[A@=:101]`
#   `&<n>`  racemic  -- a centre a radical, a carbanion or a hydride makes or unmakes: `[A;&1:101]`
#
# A ROW STATES A CONFIGURATION WHEN ITS OWN PROBE'S PRODUCT HOLDS ONE, which is what makes sibling rows
# differ: `21 appel` inverts a secondary alcohol and `20` has no centre to invert.  TWO FAMILIES ARE SILENT
# BECAUSE THEIR GROUPS MAP THE REACTING ATOMS ALONE.  A drawn sign is relative to the order of its centre's
# directions and so has to name three of them: `39 dihydroxylation` cannot state syn addition, the third
# direction being a substituent `alkene` does not number, while `38` marks the one centre a terminal alkene
# makes.  A geometry needs a mapped substituent on EACH terminal, which is why `53 alkyne_to_alkene`,
# `279`/`280` (HWE), `282`/`283` (Wittig) and `284` (Knoevenagel) state none: `aldehyde` and `ketone` map the
# carbonyl and nothing else.
#
# `probe` IS THE ROW'S OWN ACCEPTANCE TEST, `<reactants>>><product>`, and it is not optional.  A row that
# composes cleanly and never fires is invisible -- an absent reaction and an unmatchable one are the same
# empty result -- so `test/test_probes.py` fires every row on its own probe and demands the product back.
# EACH SIDE IS ONE RECORD: the reactant side finds its components wherever they are, so `CCBr.Oc1ccccc1`
# exercises the intermolecular template and a connected reactant side exercises the intramolecular one.
# The probe also refuses an unknown hydrogen count, which is what an all-`:` product side leaves behind.
#
# `name` is the CHEMICAL name and is shared by every row that spells a variant of the same reaction; it is
# what `reaction=` selects on, so the five amidation rows are one selectable reaction.
#
# PREFER ONE ROW WITH A `,` LIST TO SEVERAL ROWS THAT DIFFER BY AN ELEMENT: `aryl_halide` is `[Cl,Br,I;D1]`
# in one group and one row.  The bound on the merge is CHEMICAL, not notational -- F is left out because it
# does SNAr rather than couple.  Merging two rows a chemist would distinguish is a wrong row, not a tidy one.
#
# THE ROWS ABOVE THE APPENDED SECTION ARE A SEED, a spread across the reaction classes; the rows below it
# are grown from measured frequency of use.  Neither is the whole of chemistry and the table says so by
# being a table.
#
# ================================================================================================
# MULTI-COMPONENT.  Two groups, in two molecules or in one -- see `ring_sizes`.
# ================================================================================================
id	name	groups	product	ring_sizes	probe	description
176	carbamoylation	imidazolyl_carbonate,primary_aniline	[A:1]-[A:2](=[A:3])-[A:101]-[A:102]		O(C(n1ccnc1)=O)CC.c1c(N)cccc1>>c1cc(ccc1)NC(=O)OCC	Imidazolyl carbonate carbamoylating a primary aniline, giving the carbamate
177	carbamoylation	imidazolyl_carbonate,secondary_amine	[A:1]-[A:2](=[A:3])-[A:101](-[A:102])-[A:103]		O(C(n1ccnc1)=O)CC.CNC>>C(OC(=O)N(C)C)C	Imidazolyl carbonate carbamoylating a secondary amine, giving the carbamate
178	carbamoylation	imidazolyl_carbonate,secondary_aniline	[A:1]-[A:2](=[A:3])-[A:101](-[A:102])-[A:103]		O(C(n1ccnc1)=O)CC.c1cc(NC)ccc1>>c1(ccccc1)N(C(OCC)=O)C	Imidazolyl carbonate carbamoylating a secondary aniline, giving the carbamate
179	carbamoylation	imidazolyl_carbonate,pyrrole	[A:1]-[A:2](=[A:3])-[A:101]		O(C(n1ccnc1)=O)CC.c1c[nH]cc1>>c1ccn(C(=O)OCC)c1	Imidazolyl carbonate carbamoylating a pyrrole, giving the carbamate
180	carbamoylation	imidazolyl_carbonate,aziridine_nh	[A:1]-[A:2](=[A:3])-[A:101]		O(C(n1ccnc1)=O)CC.C1NC1>>O=C(OCC)N1CC1	Imidazolyl carbonate carbamoylating an aziridine NH, giving the carbamate
181	carbamoylation	imidazolyl_carbonate,imidazole	[A:1]-[A:2](=[A:3])-[A:103]:[A:102]:[A:101]		O(C(n1ccnc1)=O)CC.Cc1c[nH]cn1>>O(C(=O)n1c(C)cnc1)CC	Imidazolyl carbonate carbamoylating an imidazole, giving the carbamate
# Neither amine supplies the carbonyl, so the product side states it with NO map number -- which is
# how V3 spells an atom no reactant provides, and why `[C](=[O])` names its elements outright.
182	urea_from_amines	primary_amine,primary_amine	[A:1](-[A:2])-[C](=[O])-[A:101]-[A:102]		C(C)N.C(C)N>>N(CC)C(=O)NCC	Two primary amines and a carbonyl source, giving the urea
183	urea_from_amines	primary_amine,primary_aniline	[A:1](-[A:2])-[C](=[O])-[A:101]-[A:102]		C(C)N.c1c(N)cccc1>>c1c(NC(NCC)=O)cccc1	A primary amine and a primary aniline with a carbonyl source, giving the mixed urea; the slot-swapped mirror would be the same row, since slot order is not caller order
184	urea_from_amines	primary_aniline,primary_aniline	[A:1](-[A:2])-[C](=[O])-[A:101]-[A:102]		c1c(N)cccc1.c1c(N)cccc1>>C(Nc1ccccc1)(Nc1ccccc1)=O	Two primary anilines and a carbonyl source, giving the diaryl urea
185	urea_from_carbamoyl	carbamoyl_chloride,primary_amine	[A:3]-[A:1](=[A:2])-[A:101]-[A:102]		C(N(C)C)(=O)Cl.C(C)N>>O=C(NCC)N(C)C	Carbamoyl chloride and a primary amine, giving the urea
186	urea_from_carbamoyl	carbamoyl_chloride,primary_aniline	[A:3]-[A:1](=[A:2])-[A:101]-[A:102]		C(N(C)C)(=O)Cl.c1c(N)cccc1>>c1ccccc1NC(N(C)C)=O	Carbamoyl chloride and a primary aniline, giving the urea
187	urea_from_carbamoyl	carbamoyl_chloride,secondary_amine	[A:3]-[A:1](=[A:2])-[A:101](-[A:102])-[A:103]		C(N(C)C)(=O)Cl.CNC>>C(N(C)C)(N(C)C)=O	Carbamoyl chloride and a secondary amine, giving the urea
188	urea_from_carbamoyl	carbamoyl_chloride,secondary_aniline	[A:3]-[A:1](=[A:2])-[A:101](-[A:102])-[A:103]		C(N(C)C)(=O)Cl.c1cc(NC)ccc1>>c1cc(ccc1)N(C)C(=O)N(C)C	Carbamoyl chloride and a secondary aniline, giving the urea
189	urea_from_carbamoyl	carbamoyl_chloride,aziridine_nh	[A:3]-[A:1](=[A:2])-[A:101]		C(N(C)C)(=O)Cl.C1NC1>>C(N(C)C)(N1CC1)=O	Carbamoyl chloride and an aziridine NH, giving the urea
190	urea_from_carbamoyl	carbamoyl_fluoride,primary_amine	[A:3]-[A:1](=[A:2])-[A:101]-[A:102]		C(N(C)C)(=O)F.C(C)N>>O=C(NCC)N(C)C	Carbamoyl fluoride and a primary amine, giving the urea
191	urea_from_carbamoyl	carbamoyl_fluoride,primary_aniline	[A:3]-[A:1](=[A:2])-[A:101]-[A:102]		C(N(C)C)(=O)F.c1c(N)cccc1>>c1ccccc1NC(N(C)C)=O	Carbamoyl fluoride and a primary aniline, giving the urea
192	urea_from_carbamoyl	carbamoyl_fluoride,secondary_amine	[A:3]-[A:1](=[A:2])-[A:101](-[A:102])-[A:103]		C(N(C)C)(=O)F.CNC>>C(N(C)C)(N(C)C)=O	Carbamoyl fluoride and a secondary amine, giving the urea
193	urea_from_carbamoyl	carbamoyl_fluoride,secondary_aniline	[A:3]-[A:1](=[A:2])-[A:101](-[A:102])-[A:103]		C(N(C)C)(=O)F.c1cc(NC)ccc1>>c1cc(ccc1)N(C)C(=O)N(C)C	Carbamoyl fluoride and a secondary aniline, giving the urea
194	urea_from_carbamoyl	carbamoyl_fluoride,aziridine_nh	[A:3]-[A:1](=[A:2])-[A:101]		C(N(C)C)(=O)F.C1NC1>>C(N(C)C)(N1CC1)=O	Carbamoyl fluoride and an aziridine NH, giving the urea
#
# --- O-acylation and O-alkylation, and the ester opened by nitrogen -----------------------------
195	williamson	alkyl_halide,primary_alcohol	[A@~:1]-[A:101]-[A:102]		C[C@H](Br)CC.C(C)O>>C([C@H](OCC)C)C	Alkyl halide etherifying a primary alcohol (Williamson)
196	williamson	alkyl_halide,secondary_alcohol	[A@~:1]-[A:101]-[A:102]		C[C@H](Br)CC.C(C)(O)C>>C(C)(O[C@H](C)CC)C	Alkyl halide etherifying a secondary alcohol (Williamson)
197	williamson	alkyl_halide,tertiary_alcohol	[A@~:1]-[A:101]-[A:102]		C[C@H](Br)CC.C(C)(O)(C)C>>O([C@@H](CC)C)C(C)(C)C	Alkyl halide etherifying a tertiary alcohol (Williamson)
198	williamson	alkyl_sulfonate,phenol	[A@~:1]-[A:101]-[A:102]		C[C@@H](CC)OS(C)(=O)=O.c1c(O)cccc1>>c1ccccc1O[C@H](C)CC	Alkyl sulfonate etherifying a phenol (Williamson)
199	williamson	alkyl_sulfonate,primary_alcohol	[A@~:1]-[A:101]-[A:102]		C[C@@H](CC)OS(C)(=O)=O.C(C)O>>C([C@H](OCC)C)C	Alkyl sulfonate etherifying a primary alcohol (Williamson)
200	williamson	alkyl_sulfonate,secondary_alcohol	[A@~:1]-[A:101]-[A:102]		C[C@@H](CC)OS(C)(=O)=O.C(C)(O)C>>C(C)(O[C@H](C)CC)C	Alkyl sulfonate etherifying a secondary alcohol (Williamson)
201	williamson	alkyl_sulfonate,tertiary_alcohol	[A@~:1]-[A:101]-[A:102]		C[C@@H](CC)OS(C)(=O)=O.C(C)(O)(C)C>>O([C@@H](CC)C)C(C)(C)C	Alkyl sulfonate etherifying a tertiary alcohol (Williamson)
202	mitsunobu	primary_alcohol,phenol	[A:2]-[A:101]-[A:102]		C(C)O.c1c(O)cccc1>>O(c1ccccc1)CC	Primary alcohol inverted onto a phenol, giving the ether (Mitsunobu)
203	mitsunobu	primary_alcohol,carboxylic_acid	[A:2]-[A:103]-[A:101](=[A:102])		C(C)O.C(C)(=O)O>>C(C)OC(C)=O	Primary alcohol inverted onto a carboxylic acid, giving the ester (Mitsunobu)
204	mitsunobu	secondary_alcohol,phenol	[A@~:2]-[A:101]-[A:102]		C[C@H](O)CC.c1c(O)cccc1>>c1ccccc1O[C@H](C)CC	Secondary alcohol inverted onto a phenol, giving the ether (Mitsunobu)
205	mitsunobu	secondary_alcohol,carboxylic_acid	[A@~:2]-[A:103]-[A:101](=[A:102])		C[C@H](O)CC.C(C)(=O)O>>O([C@@H](CC)C)C(=O)C	Secondary alcohol inverted onto a carboxylic acid, giving the ester (Mitsunobu)
206	aminolysis	ester,primary_amine	[A:2](=[A:1])-[A:101]-[A:102]		O=C(C)OC.C(C)N>>C(=O)(NCC)C	Ester opened by a primary amine, giving the amide
207	aminolysis	ester,primary_aniline	[A:2](=[A:1])-[A:101]-[A:102]		O=C(C)OC.c1c(N)cccc1>>c1ccc(NC(=O)C)cc1	Ester opened by a primary aniline, giving the amide
208	aminolysis	ester,secondary_amine	[A:2](=[A:1])-[A:101](-[A:102])-[A:103]		O=C(C)OC.CNC>>N(C)(C(C)=O)C	Ester opened by a secondary amine, giving the amide
209	aminolysis	ester,secondary_aniline	[A:2](=[A:1])-[A:101](-[A:102])-[A:103]		O=C(C)OC.c1cc(NC)ccc1>>CN(c1ccccc1)C(C)=O	Ester opened by a secondary aniline, giving the amide
210	aminolysis	ester,aziridine_nh	[A:2](=[A:1])-[A:101]		O=C(C)OC.C1NC1>>C(C)(N1CC1)=O	Ester opened by an aziridine NH, giving the amide
211	acylation	acyl_chloride,primary_alcohol	[A:1](=[A:2])-[A:101]-[A:102]		C(C)(=O)Cl.C(C)O>>C(C)OC(C)=O	Acyl chloride esterifying a primary alcohol
212	acylation	acyl_chloride,secondary_alcohol	[A:1](=[A:2])-[A:101]-[A:102]		C(C)(=O)Cl.C(C)(O)C>>CC(OC(C)=O)C	Acyl chloride esterifying a secondary alcohol
213	acylation	acyl_chloride,phenol	[A:1](=[A:2])-[A:101]-[A:102]		C(C)(=O)Cl.c1c(O)cccc1>>c1(ccccc1)OC(C)=O	Acyl chloride esterifying a phenol
# --- the lactam oxygen as the nucleophile -------------------------------------------------------
214	williamson	alkyl_halide,azinone	[A@~:1]-[A:101]-[A:102](-[A:103])=[A:104]		C[C@H](Br)CC.C1(Nc2c(C=C1)cccc2)=O>>c1ccc2nc(ccc2c1)O[C@H](C)CC	Alkyl halide etherifying the lactam O of an azinone, giving the O-alkyl azine
215	williamson	alkyl_sulfonate,azinone	[A@~:1]-[A:101]-[A:102](-[A:103])=[A:104]		C[C@@H](CC)OS(C)(=O)=O.C1(Nc2c(C=C1)cccc2)=O>>c1ccc2nc(ccc2c1)O[C@H](C)CC	Alkyl sulfonate etherifying the lactam O of an azinone, giving the O-alkyl azine
216	mitsunobu	primary_alcohol,azinone	[A:2]-[A:101]-[A:102](-[A:103])=[A:104]		C(C)O.C1(Nc2c(C=C1)cccc2)=O>>C(Oc1ccc2c(n1)cccc2)C	Primary alcohol inverted onto the lactam O of an azinone (Mitsunobu)
217	mitsunobu	secondary_alcohol,azinone	[A@~:2]-[A:101]-[A:102](-[A:103])=[A:104]		C[C@H](O)CC.C1(Nc2c(C=C1)cccc2)=O>>c1ccc2nc(ccc2c1)O[C@H](C)CC	Secondary alcohol inverted onto the lactam O of an azinone (Mitsunobu)
218	acylation	acyl_chloride,azinone	[A:1](=[A:2])-[A:101]-[A:102](-[A:103])=[A:104]		C(C)(=O)Cl.C1(Nc2c(C=C1)cccc2)=O>>c12c(nc(cc2)OC(C)=O)cccc1	Acyl chloride acylating the lactam O of an azinone, giving the O-acyl azine
#
# --- sulfonylation, Chan-Lam amination, and the Weinreb amide in both directions ----------------
219	sulfonamide_formation	sulfonyl_chloride,primary_amine	[A:1](=[A:2])(=[A:3])-[A:101]-[A:102]		CS(=O)(Cl)=O.C(C)N>>C(C)NS(C)(=O)=O	Sulfonyl chloride and a primary amine, giving the sulfonamide
220	sulfonamide_formation	sulfonyl_chloride,primary_aniline	[A:1](=[A:2])(=[A:3])-[A:101]-[A:102]		CS(=O)(Cl)=O.c1c(N)cccc1>>c1c(NS(=O)(C)=O)cccc1	Sulfonyl chloride and a primary aniline, giving the sulfonamide
221	sulfonamide_formation	sulfonyl_chloride,secondary_amine	[A:1](=[A:2])(=[A:3])-[A:101](-[A:102])-[A:103]		CS(=O)(Cl)=O.CNC>>N(C)(S(C)(=O)=O)C	Sulfonyl chloride and a secondary amine, giving the sulfonamide
222	sulfonamide_formation	sulfonyl_chloride,secondary_aniline	[A:1](=[A:2])(=[A:3])-[A:101](-[A:102])-[A:103]		CS(=O)(Cl)=O.c1cc(NC)ccc1>>c1c(cccc1)N(C)S(C)(=O)=O	Sulfonyl chloride and a secondary aniline, giving the sulfonamide
223	sulfonamide_formation	sulfonyl_chloride,aziridine_nh	[A:1](=[A:2])(=[A:3])-[A:101]		CS(=O)(Cl)=O.C1NC1>>C1N(S(C)(=O)=O)C1	Sulfonyl chloride and an aziridine NH, giving the sulfonamide
224	sulfonamide_formation	sulfonyl_fluoride,primary_amine	[A:1](=[A:2])(=[A:3])-[A:101]-[A:102]		CS(=O)(F)=O.C(C)N>>C(C)NS(C)(=O)=O	Sulfonyl fluoride and a primary amine, giving the sulfonamide
225	sulfonamide_formation	sulfonyl_fluoride,primary_aniline	[A:1](=[A:2])(=[A:3])-[A:101]-[A:102]		CS(=O)(F)=O.c1c(N)cccc1>>c1c(NS(=O)(C)=O)cccc1	Sulfonyl fluoride and a primary aniline, giving the sulfonamide
226	sulfonamide_formation	sulfonyl_fluoride,secondary_amine	[A:1](=[A:2])(=[A:3])-[A:101](-[A:102])-[A:103]		CS(=O)(F)=O.CNC>>N(C)(S(C)(=O)=O)C	Sulfonyl fluoride and a secondary amine, giving the sulfonamide
227	sulfonamide_formation	sulfonyl_fluoride,secondary_aniline	[A:1](=[A:2])(=[A:3])-[A:101](-[A:102])-[A:103]		CS(=O)(F)=O.c1cc(NC)ccc1>>c1c(cccc1)N(C)S(C)(=O)=O	Sulfonyl fluoride and a secondary aniline, giving the sulfonamide
228	sulfonamide_formation	sulfonyl_fluoride,aziridine_nh	[A:1](=[A:2])(=[A:3])-[A:101]		CS(=O)(F)=O.C1NC1>>C1N(S(C)(=O)=O)C1	Sulfonyl fluoride and an aziridine NH, giving the sulfonamide
# The amide nitrogen sulfonylates too, and the product side restates the carbonyl so it survives.
229	sulfonamide_formation	sulfonyl_chloride,primary_amide	[A:1](=[A:2])(=[A:3])-[A:101]-[A:102]=[A:103]		CS(=O)(Cl)=O.C(N)=O>>C(NS(C)(=O)=O)=O	Sulfonyl chloride on the nitrogen of a primary amide, giving the N-sulfonyl amide
230	sulfonamide_formation	sulfonyl_chloride,secondary_amide	[A:1](=[A:2])(=[A:3])-[A:101]-[A:102]=[A:103]		CS(=O)(Cl)=O.C(NC)=O>>C(N(C)S(C)(=O)=O)=O	Sulfonyl chloride on the nitrogen of a secondary amide, giving the N-sulfonyl amide
231	sulfonamide_formation	sulfonyl_fluoride,primary_amide	[A:1](=[A:2])(=[A:3])-[A:101]-[A:102]=[A:103]		CS(=O)(F)=O.C(N)=O>>C(NS(C)(=O)=O)=O	Sulfonyl fluoride on the nitrogen of a primary amide, giving the N-sulfonyl amide
232	sulfonamide_formation	sulfonyl_fluoride,secondary_amide	[A:1](=[A:2])(=[A:3])-[A:101]-[A:102]=[A:103]		CS(=O)(F)=O.C(NC)=O>>C(N(C)S(C)(=O)=O)=O	Sulfonyl fluoride on the nitrogen of a secondary amide, giving the N-sulfonyl amide
233	weinreb_amidation	carboxylic_acid,NO_dialkylhydroxylamine	[A:1](=[A:2])-[A:101](-[A:102])-[A:103]-[A:104]		C(C)(=O)O.N(C)OC>>N(C)(OC)C(C)=O	Carboxylic acid and an N,O-dialkylhydroxylamine, giving the Weinreb amide
234	weinreb_amidation	acyl_chloride,NO_dialkylhydroxylamine	[A:1](=[A:2])-[A:101](-[A:102])-[A:103]-[A:104]		C(C)(=O)Cl.N(C)OC>>N(C)(OC)C(C)=O	Acyl chloride and an N,O-dialkylhydroxylamine, giving the Weinreb amide
235	chan_lam	aryl_boronic_acid,primary_amine	[A:1]-[A:101]-[A:102]		B(O)(c1ccccc1)O.C(C)N>>N(c1ccccc1)CC	Aryl boronic acid arylating a primary amine (Chan-Lam)
236	chan_lam	aryl_boronic_acid,primary_aniline	[A:1]-[A:101]-[A:102]		B(O)(c1ccccc1)O.c1c(N)cccc1>>c1(Nc2ccccc2)ccccc1	Aryl boronic acid arylating a primary aniline (Chan-Lam)
237	chan_lam	aryl_boronic_acid,secondary_amine	[A:1]-[A:101](-[A:102])-[A:103]		B(O)(c1ccccc1)O.CNC>>N(C)(c1ccccc1)C	Aryl boronic acid arylating a secondary amine (Chan-Lam)
238	chan_lam	aryl_boronic_acid,secondary_aniline	[A:1]-[A:101](-[A:102])-[A:103]		B(O)(c1ccccc1)O.c1cc(NC)ccc1>>c1cccc(c1)N(C)c1ccccc1	Aryl boronic acid arylating a secondary aniline (Chan-Lam)
239	chan_lam	aryl_boronic_acid,aziridine_nh	[A:1]-[A:101]		B(O)(c1ccccc1)O.C1NC1>>c1cc(ccc1)N1CC1	Aryl boronic acid arylating an aziridine NH (Chan-Lam)
240	chan_lam	aryl_boronic_acid,phenol	[A:1]-[A:101]-[A:102]		B(O)(c1ccccc1)O.c1c(O)cccc1>>c1(Oc2ccccc2)ccccc1	Aryl boronic acid arylating a phenol, giving the diaryl ether (Chan-Lam)
241	chan_lam	aryl_boronic_ester,primary_amine	[A:1]-[A:101]-[A:102]		CC1(OB(c2ccccc2)OC1(C)C)C.C(C)N>>N(c1ccccc1)CC	Aryl boronic ester arylating a primary amine (Chan-Lam)
242	chan_lam	aryl_boronic_ester,primary_aniline	[A:1]-[A:101]-[A:102]		CC1(OB(c2ccccc2)OC1(C)C)C.c1c(N)cccc1>>c1(Nc2ccccc2)ccccc1	Aryl boronic ester arylating a primary aniline (Chan-Lam)
243	chan_lam	aryl_boronic_ester,secondary_amine	[A:1]-[A:101](-[A:102])-[A:103]		CC1(OB(c2ccccc2)OC1(C)C)C.CNC>>N(C)(c1ccccc1)C	Aryl boronic ester arylating a secondary amine (Chan-Lam)
244	chan_lam	aryl_boronic_ester,secondary_aniline	[A:1]-[A:101](-[A:102])-[A:103]		CC1(OB(c2ccccc2)OC1(C)C)C.c1cc(NC)ccc1>>c1cccc(c1)N(C)c1ccccc1	Aryl boronic ester arylating a secondary aniline (Chan-Lam)
245	chan_lam	aryl_boronic_ester,aziridine_nh	[A:1]-[A:101]		CC1(OB(c2ccccc2)OC1(C)C)C.C1NC1>>c1cc(ccc1)N1CC1	Aryl boronic ester arylating an aziridine NH (Chan-Lam)
246	chan_lam	aryl_boronic_ester,phenol	[A:1]-[A:101]-[A:102]		CC1(OB(c2ccccc2)OC1(C)C)C.c1c(O)cccc1>>c1(Oc2ccccc2)ccccc1	Aryl boronic ester arylating a phenol, giving the diaryl ether (Chan-Lam)
247	weinreb	weinreb_amide,alkyl_grignard	[A:1]=[A:2]-[A:101]		N(C)(OC)C(C)=O.C(C)[Mg]Br>>C(C)C(C)=O	Weinreb amide and an alkyl Grignard, giving the ketone
248	weinreb	weinreb_amide,aryl_grignard	[A:1]=[A:2]-[A:101]		N(C)(OC)C(C)=O.c1cc([Mg]Br)ccc1>>c1(C(C)=O)ccccc1	Weinreb amide and an aryl Grignard, giving the ketone
249	weinreb	ester,alkyl_grignard	[A:1]=[A:2]-[A:101]		O=C(C)OC.C(C)[Mg]Br>>C(C)C(C)=O	Ester and an alkyl Grignard, giving the ketone
250	weinreb	ester,aryl_grignard	[A:1]=[A:2]-[A:101]		O=C(C)OC.c1cc([Mg]Br)ccc1>>c1(C(C)=O)ccccc1	Ester and an aryl Grignard, giving the ketone
251	weinreb	acyl_chloride,alkyl_grignard	[A:2]=[A:1]-[A:101]		C(C)(=O)Cl.C(C)[Mg]Br>>C(C)C(C)=O	Acyl chloride and an alkyl Grignard, giving the ketone
252	weinreb	acyl_chloride,aryl_grignard	[A:2]=[A:1]-[A:101]		C(C)(=O)Cl.c1cc([Mg]Br)ccc1>>c1(C(C)=O)ccccc1	Acyl chloride and an aryl Grignard, giving the ketone
253	hydrazide_formation	carboxylic_acid,alkyl_hydrazine	[A:1](=[A:2])-[A:101]-[A:102]-[A:103]		C(C)(=O)O.C(C)NN>>N(NCC)C(=O)C	Carboxylic acid and an alkyl hydrazine, giving the hydrazide
254	hydrazide_formation	carboxylic_acid,aryl_hydrazine	[A:1](=[A:2])-[A:101]-[A:102]-[A:103]		C(C)(=O)O.c1cc(NN)ccc1>>c1(ccccc1)NNC(C)=O	Carboxylic acid and an aryl hydrazine, giving the hydrazide
255	hydrazide_formation	acyl_chloride,alkyl_hydrazine	[A:1](=[A:2])-[A:101]-[A:102]-[A:103]		C(C)(=O)Cl.C(C)NN>>N(NCC)C(=O)C	Acyl chloride and an alkyl hydrazine, giving the hydrazide
256	hydrazide_formation	acyl_chloride,aryl_hydrazine	[A:1](=[A:2])-[A:101]-[A:102]-[A:103]		C(C)(=O)Cl.c1cc(NN)ccc1>>c1(ccccc1)NNC(C)=O	Acyl chloride and an aryl hydrazine, giving the hydrazide
# --- the lactam oxygen as the nucleophile -------------------------------------------------------
257	chan_lam	aryl_boronic_acid,azinone	[A:1]-[A:101]-[A:102](-[A:103])=[A:104]		B(O)(c1ccccc1)O.C1(Nc2c(C=C1)cccc2)=O>>n1c2c(cccc2)ccc1Oc1ccccc1	Aryl boronic acid arylating the lactam O of an azinone, giving the O-aryl azine (Chan-Lam)
258	chan_lam	aryl_boronic_ester,azinone	[A:1]-[A:101]-[A:102](-[A:103])=[A:104]		CC1(OB(c2ccccc2)OC1(C)C)C.C1(Nc2c(C=C1)cccc2)=O>>n1c2c(cccc2)ccc1Oc1ccccc1	Aryl boronic ester arylating the lactam O of an azinone, giving the O-aryl azine (Chan-Lam)
#
# --- the carbonyl as electrophile: reductive amination, addition, olefination, condensation -----
259	reductive_amination	aldehyde,primary_amine	[A:2]-[A:101]-[A:102]		C(CC)=O.C(C)N>>C(CC)NCC	Aldehyde and a primary amine, reduced to the secondary amine
260	reductive_amination	aldehyde,primary_aniline	[A:2]-[A:101]-[A:102]		C(CC)=O.c1c(N)cccc1>>c1cccc(c1)NCCC	Aldehyde and a primary aniline, reduced to the secondary arylamine
261	reductive_amination	aldehyde,secondary_amine	[A:2]-[A:101](-[A:102])-[A:103]		C(CC)=O.CNC>>C(N(C)C)CC	Aldehyde and a secondary amine, reduced to the tertiary amine
262	reductive_amination	aldehyde,secondary_aniline	[A:2]-[A:101](-[A:102])-[A:103]		C(CC)=O.c1cc(NC)ccc1>>c1ccc(N(CCC)C)cc1	Aldehyde and a secondary aniline, reduced to the tertiary arylamine
263	reductive_amination	aldehyde,aziridine_nh	[A:2]-[A:101]		C(CC)=O.C1NC1>>C1N(CCC)C1	Aldehyde and an aziridine NH, reduced to the N-alkyl aziridine
264	reductive_amination	ketone,primary_amine	[A;&1:2]-[A:101]-[A:102]		C(C)(=O)CC.C(C)N>>C([C@@H](NCC)C)C |&1:1|	Ketone and a primary amine, reduced to the secondary amine
265	reductive_amination	ketone,primary_aniline	[A;&1:2]-[A:101]-[A:102]		C(C)(=O)CC.c1c(N)cccc1>>c1ccccc1N[C@@H](C)CC |&1:7|	Ketone and a primary aniline, reduced to the secondary arylamine
266	reductive_amination	ketone,secondary_amine	[A;&1:2]-[A:101](-[A:102])-[A:103]		C(C)(=O)CC.CNC>>C(C)[C@@H](N(C)C)C |&1:2|	Ketone and a secondary amine, reduced to the tertiary amine
